Year,Region,Forest,CCF_Attainment,CCF_Offer,MBF_Attainment,MBF_Offer
2013,"05 R5, Pacific S-West Region",01 Angeles National Forest,341.25,341.25,170.63,170.63
2013,"05 R5, Pacific S-West Region",02 Cleveland National Forest,183.0,183.0,91.5,91.5
2013,"05 R5, Pacific S-West Region",03 Eldorado National Forest,51290.08,36395.73,28083.05,19942.37
2013,"05 R5, Pacific S-West Region",04 Inyo National Forest,5609.54,5563.44,2804.78,2781.73
2013,"05 R5, Pacific S-West Region",05 Klamath National Forest,64260.68,74926.48,30823.26,36802.19
2013,"05 R5, Pacific S-West Region",06 Lassen National Forest,100412.65,105303.69,53953.2,58486.86
2013,"05 R5, Pacific S-West Region",07 Los Padres National Forest,626.0,626.0,313.0,313.0
2013,"05 R5, Pacific S-West Region",08 Mendocino Nf National Forest,21685.73,17974.67,12820.2,10569.05
2013,"05 R5, Pacific S-West Region",09 Modoc National Forest,37143.12,27270.12,18597.47,13835.27
2013,"05 R5, Pacific S-West Region",10 Six Rivers National Forest,27039.78,4102.58,14922.49,2070.33
2013,"05 R5, Pacific S-West Region",11 Plumas National Forest,101034.52,102811.69,53158.01,54383.69
2013,"05 R5, Pacific S-West Region",12 San Bernardino National Forest,6863.7,8408.0,3462.14,4280.62
2013,"05 R5, Pacific S-West Region",13 Sequoia National Forest,12734.0,12734.0,6082.33,6082.33
2013,"05 R5, Pacific S-West Region",14 Shasta-Trinity National Forest,27707.83,86225.6,15361.62,38999.15
2013,"05 R5, Pacific S-West Region",15 Sierra National Forest,35861.37,35871.34,19787.91,19794.89
2013,"05 R5, Pacific S-West Region",16 Stanislaus National Forest,9099.27,87299.31,4959.61,44895.92
2013,"05 R5, Pacific S-West Region",17 Tahoe National Forest,35925.67,53376.63,19574.47,28934.27
2013,"05 R5, Pacific S-West Region",19 Lake Tahoe Basin National Forest,1980.35,2105.35,990.17,1052.67
2013,"05 R5, Pacific S-West Region",Region Total,539798.54,661518.88,285955.84,343486.47
2013,"06 R6, Pacific N-West Region",01 Deschutes National Forest,115251.45,115315.2,60505.84,60538.99
2013,"06 R6, Pacific N-West Region",02 Fremont-Winema National Forest,69680.7,123765.48,35572.94,64666.77
2013,"06 R6, Pacific N-West Region",03 Gifford Pinchot National Forest,60887.79,60887.79,32826.47,32826.47
2013,"06 R6, Pacific N-West Region",04 Malheur National Forest,104356.92,114327.67,54860.28,60046.29
2013,"06 R6, Pacific N-West Region",05 Mt. Baker/Snoqualmie National Forest,23211.12,13906.68,12862.78,7498.62
2013,"06 R6, Pacific N-West Region",06 Mt. Hood National Forest,64291.06,64291.06,35030.63,35030.63
2013,"06 R6, Pacific N-West Region",07 Ochoco National Forest,30367.22,30367.22,14989.97,14989.97
2013,"06 R6, Pacific N-West Region",09 Olympic National Forest,48432.36,48564.36,26083.06,26157.07
2013,"06 R6, Pacific N-West Region",10 Rogue River-Siskiyou National Forest,57809.92,53477.06,31687.07,29077.45
2013,"06 R6, Pacific N-West Region",12 Siuslaw National Forest,84765.72,84765.72,44691.57,44691.57
2013,"06 R6, Pacific N-West Region",14 Umatilla National Forest,62888.7,62888.7,32779.44,32779.44
2013,"06 R6, Pacific N-West Region",15 Umpqua National Forest,62397.06,65056.89,32569.75,34111.01
2013,"06 R6, Pacific N-West Region",16 Wallowa-Whitman National Forest,79561.81,79529.23,41516.27,41496.98
2013,"06 R6, Pacific N-West Region",17 Okanogan-Wenatchee National Forest,64347.33,86599.97,33544.88,45144.82
2013,"06 R6, Pacific N-West Region",18 Willamette National Forest,154165.03,144033.81,84522.88,79521.93
2013,"06 R6, Pacific N-West Region",21 Colville National Forest,88206.84,88253.23,46560.87,46584.99
2013,"06 R6, Pacific N-West Region",22 Columbia River Gorge National Scenic Area National Forest,,985.0,,472.41
2013,"06 R6, Pacific N-West Region",Region Total,1170621.03,1237015.07,620604.68,655635.39
2013,"08 R8, Southern Region",01 NFS In Alabama National Forest,76788.76,69173.76,38609.61,34802.11
2013,"08 R8, Southern Region",02 Daniel Boone National Forest,13284.62,10667.62,6391.1,5082.6
2013,"08 R8, Southern Region",03 Chattahoochee/Oconee National Forest,39682.49,39689.49,19895.68,19899.18
2013,"08 R8, Southern Region",04 Cherokee National Forest,15715.77,17486.97,8481.5,9459.15
2013,"08 R8, Southern Region",05 NFS In Florida National Forest,60776.21,60776.21,32241.01,32241.01
2013,"08 R8, Southern Region",06 Kisatchie National Forest,120245.9,120245.9,60177.6,60177.6
2013,"08 R8, Southern Region",07 NF Mississippi National Forest,116788.02,113850.02,58407.95,56938.95
2013,"08 R8, Southern Region",08 George Washington & Jefferson National Forest,35065.97,39681.97,17533.08,19841.08
2013,"08 R8, Southern Region",09 Ouachita National Forest,153743.38,181873.36,76872.82,90937.81
2013,"08 R8, Southern Region",10 Ozark St. Francis National Forest,106596.41,113121.41,53298.2,56560.7
2013,"08 R8, Southern Region",11 NF N. Carolina National Forest,31082.63,30160.68,16319.95,15859.0
2013,"08 R8, Southern Region",12 Francis Marion National Forest,104603.32,104603.32,52306.28,52306.28
2013,"08 R8, Southern Region",13 NFS In Texas National Forest,72652.88,72652.88,36608.55,36608.55
2013,"08 R8, Southern Region",60 Land Between The Lakes National Forest,2949.0,6720.0,1474.5,3360.0
2013,"08 R8, Southern Region",Region Total,949975.35,980703.58,478617.81,494074.0
2013,"09 R9, Eastern Region",03 Chippewa National Forest,84202.68,82200.67,51982.29,50760.1
2013,"09 R9, Eastern Region",04 Huron Manistee National Forest,70265.34,76204.02,42979.31,46641.2
2013,"09 R9, Eastern Region",05 Mark Twain National Forest,81857.67,75979.84,50012.97,46416.5
2013,"09 R9, Eastern Region",07 Ottawa National Forest,91207.56,93573.86,56524.09,57995.16
2013,"09 R9, Eastern Region",08 Shawnee National Forest,4078.0,4078.0,2470.14,2470.14
2013,"09 R9, Eastern Region",09 Superior National Forest,74840.34,89728.24,46012.48,55333.85
2013,"09 R9, Eastern Region",10 Hiawatha National Forest,72614.43,80319.18,43618.5,48281.33
2013,"09 R9, Eastern Region",12 Hoosier National Forest,7846.09,5035.73,4771.38,3069.12
2013,"09 R9, Eastern Region",13 Chequamegon/Nicolet National Forest,112794.59,109076.05,68565.01,66233.28
2013,"09 R9, Eastern Region",14 Wayne National Forest,3848.28,3848.28,2361.29,2361.29
2013,"09 R9, Eastern Region",19 Allegheny National Forest,53674.63,59023.18,33211.9,36511.5
2013,"09 R9, Eastern Region",20 Green Mountain National Forest,8245.72,8245.72,5084.7,5084.7
2013,"09 R9, Eastern Region",21 Monongahela National Forest,8808.81,8811.48,5388.98,5390.58
2013,"09 R9, Eastern Region",22 White Mountain National Forest,18427.01,18427.01,11498.8,11498.8
2013,"09 R9, Eastern Region",Region Total,692711.15,714551.26,424481.83,438047.54
2013,"10 R10, Alaska Region",04 Chugach National Forest,203.85,203.85,94.09,94.09
2013,"10 R10, Alaska Region",05 Tongass National Forest,33339.03,248054.79,15863.91,117940.91
2013,"10 R10, Alaska Region",Region Total,33542.88,248258.64,15958.0,118035.0
2014,"01 R1, Northern Region",02 Beaverhead/Deerlodge National Forest,32765.3,32765.3,14562.65,14562.65
2014,"01 R1, Northern Region",03 Bitterroot N.F. National Forest,25769.8,25705.8,11718.07,11684.32
2014,"01 R1, Northern Region",04 Idaho Panhandle National Forest,88279.47,90921.8,43716.5,45005.17
2014,"01 R1, Northern Region",08 Custer National Forest,4894.99,4565.99,1975.83,1811.33
2014,"01 R1, Northern Region",10 Flathead National Forest,73591.09,54368.06,36562.26,26553.32
2014,"01 R1, Northern Region",11 Gallatin National Forest,19646.97,19449.95,8854.68,8756.69
2014,"01 R1, Northern Region",12 Helena National Forest,49185.66,20821.12,22959.21,9153.63
2014,"01 R1, Northern Region",14 Kootenai National Forest,131141.32,126614.72,67231.29,64663.5
2014,"01 R1, Northern Region",15 Lewis And Clark National Forest,5967.91,5967.91,2377.28,2377.28
2014,"01 R1, Northern Region",16 Lolo National Forest,26618.75,26618.75,11913.16,11913.16
2014,"01 R1, Northern Region",17 Nez Perce-Clearwater National Forest,109109.16,109109.16,55972.78,55972.78
2014,"01 R1, Northern Region",Region Total,566970.42,516908.56,277843.72,252453.84
2014,"02 R2, Rocky Mountain Region",02 Bighorn National Forest,31946.83,31946.83,20020.76,20020.76
2014,"02 R2, Rocky Mountain Region",03 Black Hills National Forest,187610.34,271049.84,91909.43,125287.77
2014,"02 R2, Rocky Mountain Region",04 GrandMesa/Uncompahgre/Gunnison National Forest,61234.88,63335.88,30049.76,30886.56
2014,"02 R2, Rocky Mountain Region",06 Medicine Bow-Routt National Forest,36718.94,36718.94,19513.53,19513.53
2014,"02 R2, Rocky Mountain Region",07 Nebraska National Forest,70.4,70.4,35.2,35.2
2014,"02 R2, Rocky Mountain Region",09 Rio Grande National Forest,31822.96,31703.96,15917.91,15858.41
2014,"02 R2, Rocky Mountain Region",10 Arapaho/Roosevelt National Forest,41966.68,47359.68,21573.99,23954.99
2014,"02 R2, Rocky Mountain Region",12 Pike-San Isabel National Forest,15668.18,11577.03,7379.51,5449.51
2014,"02 R2, Rocky Mountain Region",13 San Juan National Forest,20730.79,20730.79,10058.12,10058.12
2014,"02 R2, Rocky Mountain Region",14 Shoshone National Forest,16502.08,19267.24,7967.36,9270.19
2014,"02 R2, Rocky Mountain Region",15 White River National Forest,32581.83,32581.83,16245.17,16245.17
2014,"02 R2, Rocky Mountain Region",Region Total,476853.91,566342.42,240670.74,276580.21
2014,"03 R3, Southwestern Region",01 Apache/Sitgreaves National Forest,65698.14,68196.29,32868.91,34109.9
2014,"03 R3, Southwestern Region",02 Carson National Forest,26878.23,26878.23,15383.95,15383.95
2014,"03 R3, Southwestern Region",03 Cibola National Forest,18681.19,18689.86,11109.78,11115.29
2014,"03 R3, Southwestern Region",04 Coconino National Forest,91718.07,92707.86,45766.09,46120.88
2014,"03 R3, Southwestern Region",05 Coronado National Forest,2301.36,2301.36,1328.06,1328.06
2014,"03 R3, Southwestern Region",06 Gila National Forest,9216.41,9216.41,5322.71,5322.71
2014,"03 R3, Southwestern Region",07 Kaibab National Forest,64128.43,67430.43,32071.81,33607.66
2014,"03 R3, Southwestern Region",08 Lincoln National Forest,4979.31,4979.31,3011.32,3011.32
2014,"03 R3, Southwestern Region",09 Prescott National Forest,6865.75,11067.74,3993.94,6077.31
2014,"03 R3, Southwestern Region",10 Santa Fe National Forest,19676.5,19676.5,12365.73,12365.73
2014,"03 R3, Southwestern Region",12 Tonto National Forest,12286.58,12286.58,6572.72,6572.72
2014,"03 R3, Southwestern Region",Region Total,322429.98,333430.58,169795.03,175015.54
2014,"04 R4, Intermountain Region",01 Ashley National Forest,13447.92,10426.09,5125.43,4726.81
2014,"04 R4, Intermountain Region",02 Boise National Forest,30828.52,30709.01,16939.21,16868.88
2014,"04 R4, Intermountain Region",03 Bridger-Teton National Forest,17977.92,21497.61,10419.0,12233.45
2014,"04 R4, Intermountain Region",07 Dixie National Forest,23077.47,23855.44,13112.5,13570.13
2014,"04 R4, Intermountain Region",08 Fishlake National Forest,3555.89,10859.45,2042.73,5905.85
2014,"04 R4, Intermountain Region",10 Manti-Lasal National Forest,14687.84,14687.84,8064.62,8064.62
2014,"04 R4, Intermountain Region",12 Payette National Forest,50663.59,50663.59,27219.69,27219.69
2014,"04 R4, Intermountain Region",13 Salmon-Challis National Forest,16151.65,16151.65,9068.85,9068.85
2014,"04 R4, Intermountain Region",14 Sawtooth National Forest,8272.38,8971.38,4753.71,5132.16
2014,"04 R4, Intermountain Region",15 Caribou/Targhee National Forest,19218.87,19218.87,10549.58,10549.58
2014,"04 R4, Intermountain Region",17 Humboldt & Toiy National Forest,9180.7,9180.7,4858.38,4858.38
2014,"04 R4, Intermountain Region",19 Uinta-Wasatch-Cache National Forest,20282.93,30607.14,11178.26,16258.2
2014,"04 R4, Intermountain Region",Region Total,227345.68,246828.77,123331.96,134456.6
2014,"05 R5, Pacific S-West Region",01 Angeles National Forest,224.5,224.5,112.25,112.25
2014,"05 R5, Pacific S-West Region",02 Cleveland National Forest,162.0,162.0,81.0,81.0
2014,"05 R5, Pacific S-West Region",03 Eldorado National Forest,21794.25,21794.25,12639.39,12639.39
2014,"05 R5, Pacific S-West Region",04 Inyo National Forest,5068.09,5068.09,2534.06,2534.06
2014,"05 R5, Pacific S-West Region",05 Klamath National Forest,34002.2,33995.2,18398.92,18395.42
2014,"05 R5, Pacific S-West Region",06 Lassen National Forest,67342.03,81814.94,30600.17,38982.5
2014,"05 R5, Pacific S-West Region",07 Los Padres National Forest,743.0,743.0,371.5,371.5
2014,"05 R5, Pacific S-West Region",08 Mendocino Nf National Forest,1762.49,1762.49,896.91,896.91
2014,"05 R5, Pacific S-West Region",09 Modoc National Forest,38545.64,37360.04,10819.98,11108.45
2014,"05 R5, Pacific S-West Region",10 Six Rivers National Forest,4402.34,4364.34,2203.43,2184.43
2014,"05 R5, Pacific S-West Region",11 Plumas National Forest,51840.55,37538.6,29139.44,21041.83
2014,"05 R5, Pacific S-West Region",12 San Bernardino National Forest,10545.0,10545.0,5318.73,5318.73
2014,"05 R5, Pacific S-West Region",13 Sequoia National Forest,2525.0,3452.79,1262.5,1943.15
2014,"05 R5, Pacific S-West Region",14 Shasta-Trinity National Forest,55336.96,55432.82,24378.22,24440.37
2014,"05 R5, Pacific S-West Region",15 Sierra National Forest,41905.21,42555.9,25106.16,25547.42
2014,"05 R5, Pacific S-West Region",16 Stanislaus National Forest,135739.67,212916.79,83231.98,129208.06
2014,"05 R5, Pacific S-West Region",17 Tahoe National Forest,99782.88,124134.11,61795.95,77549.31
2014,"05 R5, Pacific S-West Region",19 Lake Tahoe Basin National Forest,16407.6,16407.6,8203.81,8203.81
2014,"05 R5, Pacific S-West Region",Region Total,588129.42,690272.47,317094.39,380558.58
2014,"06 R6, Pacific N-West Region",01 Deschutes National Forest,110527.66,107765.84,56887.59,55640.9
2014,"06 R6, Pacific N-West Region",02 Fremont-Winema National Forest,120988.14,162137.7,60478.7,82629.01
2014,"06 R6, Pacific N-West Region",03 Gifford Pinchot National Forest,63935.74,64436.74,35292.54,35552.54
2014,"06 R6, Pacific N-West Region",04 Malheur National Forest,134732.79,134732.79,69577.87,69577.87
2014,"06 R6, Pacific N-West Region",05 Mt. Baker/Snoqualmie National Forest,22429.82,28942.71,11846.94,15273.85
2014,"06 R6, Pacific N-West Region",06 Mt. Hood National Forest,63751.07,63757.07,33284.86,33287.87
2014,"06 R6, Pacific N-West Region",07 Ochoco National Forest,29543.28,29543.28,14413.04,14413.04
2014,"06 R6, Pacific N-West Region",09 Olympic National Forest,24909.22,51660.55,13161.07,27389.02
2014,"06 R6, Pacific N-West Region",10 Rogue River-Siskiyou National Forest,27818.37,27185.78,14851.35,14841.21
2014,"06 R6, Pacific N-West Region",12 Siuslaw National Forest,78362.15,84845.02,41854.34,45162.17
2014,"06 R6, Pacific N-West Region",14 Umatilla National Forest,70826.14,70826.14,36999.4,36999.4
2014,"06 R6, Pacific N-West Region",15 Umpqua National Forest,49402.77,32803.63,26875.28,17849.4
2014,"06 R6, Pacific N-West Region",16 Wallowa-Whitman National Forest,33370.65,33370.65,17100.04,17100.04
2014,"06 R6, Pacific N-West Region",17 Okanogan-Wenatchee National Forest,69983.26,55987.94,36605.81,29028.86
2014,"06 R6, Pacific N-West Region",18 Willamette National Forest,149702.07,144974.43,80234.94,77609.38
2014,"06 R6, Pacific N-West Region",21 Colville National Forest,92366.13,92348.74,48243.38,48234.34
2014,"06 R6, Pacific N-West Region",22 Columbia River Gorge National Scenic Area National Forest,1015.78,30.78,488.88,16.47
2014,"06 R6, Pacific N-West Region",Region Total,1143665.02,1185349.77,598196.02,620605.36
2014,"08 R8, Southern Region",01 NFS In Alabama National Forest,79587.91,90419.91,40306.48,45722.48
2014,"08 R8, Southern Region",02 Daniel Boone National Forest,10821.26,10844.08,5425.36,5436.78
2014,"08 R8, Southern Region",03 Chattahoochee/Oconee National Forest,34021.08,43633.01,17011.99,21920.35
2014,"08 R8, Southern Region",04 Cherokee National Forest,11721.15,14204.87,6361.19,7704.28
2014,"08 R8, Southern Region",05 NFS In Florida National Forest,106161.92,106161.92,54935.34,54935.34
2014,"08 R8, Southern Region",06 Kisatchie National Forest,130265.55,133027.55,65377.35,66758.35
2014,"08 R8, Southern Region",07 NF Mississippi National Forest,152662.49,162898.66,76748.0,81889.56
2014,"08 R8, Southern Region",08 George Washington & Jefferson National Forest,39308.0,36944.0,19653.98,18471.98
2014,"08 R8, Southern Region",09 Ouachita National Forest,169272.02,133427.95,84642.56,66720.53
2014,"08 R8, Southern Region",10 Ozark St. Francis National Forest,116449.35,112880.35,65766.52,63982.02
2014,"08 R8, Southern Region",11 NF N. Carolina National Forest,34577.16,45724.54,17695.56,24107.11
2014,"08 R8, Southern Region",12 Francis Marion National Forest,113360.77,112323.77,56942.7,56424.2
2014,"08 R8, Southern Region",13 NFS In Texas National Forest,78414.59,78414.59,39210.91,39210.91
2014,"08 R8, Southern Region",60 Land Between The Lakes National Forest,9853.01,9853.01,4927.23,4927.23
2014,"08 R8, Southern Region",Region Total,1086476.25,1090758.2,555005.15,558211.1
2014,"09 R9, Eastern Region",03 Chippewa National Forest,84969.8,84969.8,51883.75,51883.75
2014,"09 R9, Eastern Region",04 Huron Manistee National Forest,75698.72,79862.37,46540.86,49082.69
2014,"09 R9, Eastern Region",05 Mark Twain National Forest,89143.05,93244.69,54520.2,57039.01
2014,"09 R9, Eastern Region",07 Ottawa National Forest,92440.74,95735.61,57180.85,59219.53
2014,"09 R9, Eastern Region",08 Shawnee National Forest,2226.8,2226.8,1351.89,1351.89
2014,"09 R9, Eastern Region",09 Superior National Forest,76095.47,79123.9,47042.89,48958.15
2014,"09 R9, Eastern Region",10 Hiawatha National Forest,66296.77,58259.64,40137.3,35359.73
2014,"09 R9, Eastern Region",12 Hoosier National Forest,7443.64,7246.82,4576.94,4451.7
2014,"09 R9, Eastern Region",13 Chequamegon/Nicolet National Forest,125276.28,129029.59,77057.57,79405.07
2014,"09 R9, Eastern Region",14 Wayne National Forest,3015.15,270.15,1859.26,170.88
2014,"09 R9, Eastern Region",19 Allegheny National Forest,58911.41,55572.63,36515.91,34456.99
